GRID_ID.1,STARTweek_stravaDATE_cast,GRID_ID,ENDweek_stravaDATE_cast,SUM_total_trip_count,EcoCntr_weekly_SUM,MAX_slopePct,STARTweek_Time,HEXid_weekID,HEXid_WeekID,ENDweek_Time,week_id,week_start
BQ-25,2022-06-13,BQ-25,2022-06-19 23:59:00,5645.0,1277,,2022-06-13,BQ-25_180,BQ-25_180,2022-06-19 23:59:00,BQ-25_180,2022-06-13
BI-29,2022-09-05,BI-29,2022-09-11 23:59:00,3220.0,0,,2022-09-05,BI-29_192,BI-29_192,2022-09-11 23:59:00,BI-29_192,2022-09-05
BD-26,2021-06-07,BD-26,2021-06-13 23:59:00,530.0,9472,,2021-06-07,BD-26_127,BD-26_127,2021-06-13 23:59:00,BD-26_127,2021-06-07
BQ-25,2022-12-12,BQ-25,2022-12-18 23:59:00,1190.0,0,,2022-12-12,BQ-25_206,BQ-25_206,2022-12-18 23:59:00,BQ-25_206,2022-12-12
BT-26,2020-01-27,BT-26,2020-02-02 23:59:00,285.0,4176,,2020-01-27,BT-26_56,BT-26_56,2020-02-02 23:59:00,BT-26_56,2020-01-27
BD-17,2020-09-14,BD-17,2020-09-20 23:59:00,2920.0,2002,,2020-09-14,BD-17_89,BD-17_89,2020-09-20 23:59:00,BD-17_89,2020-09-14
BT-26,2019-10-07,BT-26,2019-10-13 23:59:00,375.0,3899,,2019-10-07,BT-26_40,BT-26_40,2019-10-13 23:59:00,BT-26_40,2019-10-07
BE-19,2022-05-09,BE-19,2022-05-15 23:59:00,16410.0,6051,,2022-05-09,BE-19_175,BE-19_175,2022-05-15 23:59:00,BE-19_175,2022-05-09
BH-24,2020-11-30,BH-24,2020-12-06 23:59:00,790.0,1135,,2020-11-30,BH-24_100,BH-24_100,2020-12-06 23:59:00,BH-24_100,2020-11-30
BD-17,2020-09-21,BD-17,2020-09-27 23:59:00,2475.0,1697,,2020-09-21,BD-17_90,BD-17_90,2020-09-27 23:59:00,BD-17_90,2020-09-21
BK-32,2019-11-11,BK-32,2019-11-17 23:59:00,215.0,825,,2019-11-11,BK-32_45,BK-32_45,2019-11-17 23:59:00,BK-32_45,2019-11-11
BH-24,2021-02-15,BH-24,2021-02-21 23:59:00,190.0,327,,2021-02-15,BH-24_111,BH-24_111,2021-02-21 23:59:00,BH-24_111,2021-02-15
BL-36,2020-03-09,BL-36,2020-03-15 23:59:00,1250.0,672,,2020-03-09,BL-36_62,BL-36_62,2020-03-15 23:59:00,BL-36_62,2020-03-09
BE-19,2021-09-20,BE-19,2021-09-26 23:59:00,14875.0,7806,,2021-09-20,BE-19_142,BE-19_142,2021-09-26 23:59:00,BE-19_142,2021-09-20
BD-17,2021-12-13,BD-17,2021-12-19 23:59:00,780.0,534,,2021-12-13,BD-17_154,BD-17_154,2021-12-19 23:59:00,BD-17_154,2021-12-13
BE-19,2020-06-08,BE-19,2020-06-14 23:59:00,19140.0,9152,,2020-06-08,BE-19_75,BE-19_75,2020-06-14 23:59:00,BE-19_75,2020-06-08
BL-36,2021-10-04,BL-36,2021-10-10 23:59:00,3635.0,1777,,2021-10-04,BL-36_144,BL-36_144,2021-10-10 23:59:00,BL-36_144,2021-10-04
BD-17,2022-09-05,BD-17,2022-09-11 23:59:00,3290.0,1713,,2022-09-05,BD-17_192,BD-17_192,2022-09-11 23:59:00,BD-17_192,2022-09-05
BD-17,2020-12-14,BD-17,2020-12-20 23:59:00,495.0,627,,2020-12-14,BD-17_102,BD-17_102,2020-12-20 23:59:00,BD-17_102,2020-12-14
BE-15,2020-10-05,BE-15,2020-10-11 23:59:00,41415.0,7364,,2020-10-05,BE-15_92,BE-15_92,2020-10-11 23:59:00,BE-15_92,2020-10-05
BT-26,2021-03-15,BT-26,2021-03-21 23:59:00,575.0,107,,2021-03-15,BT-26_115,BT-26_115,2021-03-21 23:59:00,BT-26_115,2021-03-15
BT-26,2022-06-06,BT-26,2022-06-12 23:59:00,530.0,6401,,2022-06-06,BT-26_179,BT-26_179,2022-06-12 23:59:00,BT-26_179,2022-06-06
BK-32,2022-06-27,BK-32,2022-07-03 23:59:00,3845.0,5231,,2022-06-27,BK-32_182,BK-32_182,2022-07-03 23:59:00,BK-32_182,2022-06-27
BH-24,2023-08-28,BH-24,2023-09-03 23:59:00,3385.0,2521,,2023-08-28,BH-24_243,BH-24_243,2023-09-03 23:59:00,BH-24_243,2023-08-28
BK-32,2021-05-10,BK-32,2021-05-16 23:59:00,2795.0,4270,,2021-05-10,BK-32_123,BK-32_123,2021-05-16 23:59:00,BK-32_123,2021-05-10
BH-24,2019-05-20,BH-24,2019-05-26 23:59:00,1750.0,2342,,2019-05-20,BH-24_20,BH-24_20,2019-05-26 23:59:00,BH-24_20,2019-05-20
BQ-25,2021-02-01,BQ-25,2021-02-07 23:59:00,1025.0,671,,2021-02-01,BQ-25_109,BQ-25_109,2021-02-07 23:59:00,BQ-25_109,2021-02-01
BT-26,2020-08-03,BT-26,2020-08-09 23:59:00,985.0,7992,,2020-08-03,BT-26_83,BT-26_83,2020-08-09 23:59:00,BT-26_83,2020-08-03
BD-17,2022-03-14,BD-17,2022-03-20 23:59:00,2405.0,1413,,2022-03-14,BD-17_167,BD-17_167,2022-03-20 23:59:00,BD-17_167,2022-03-14
BD-26,2022-08-15,BD-26,2022-08-21 23:59:00,1210.0,2303,,2022-08-15,BD-26_189,BD-26_189,2022-08-21 23:59:00,BD-26_189,2022-08-15
BK-32,2020-07-27,BK-32,2020-08-02 23:59:00,3980.0,8316,,2020-07-27,BK-32_82,BK-32_82,2020-08-02 23:59:00,BK-32_82,2020-07-27
BI-29,2021-05-31,BI-29,2021-06-06 23:59:00,2515.0,5398,,2021-05-31,BI-29_126,BI-29_126,2021-06-06 23:59:00,BI-29_126,2021-05-31
BD-26,2019-10-07,BD-26,2019-10-13 23:59:00,175.0,942,,2019-10-07,BD-26_40,BD-26_40,2019-10-13 23:59:00,BD-26_40,2019-10-07
BE-19,2023-06-05,BE-19,2023-06-11 23:59:00,18000.0,6126,,2023-06-05,BE-19_231,BE-19_231,2023-06-11 23:59:00,BE-19_231,2023-06-05
BH-26,2019-06-24,BH-26,2019-06-30 23:59:00,5160.0,1110,,2019-06-24,BH-26_25,BH-26_25,2019-06-30 23:59:00,BH-26_25,2019-06-24
BE-15,2023-10-23,BE-15,2023-10-29 23:59:00,20225.0,4231,,2023-10-23,BE-15_251,BE-15_251,2023-10-29 23:59:00,BE-15_251,2023-10-23
BE-19,2019-05-13,BE-19,2019-05-19 23:59:00,9545.0,5995,,2019-05-13,BE-19_19,BE-19_19,2019-05-19 23:59:00,BE-19_19,2019-05-13
BD-26,2021-08-16,BD-26,2021-08-22 23:59:00,610.0,4024,,2021-08-16,BD-26_137,BD-26_137,2021-08-22 23:59:00,BD-26_137,2021-08-16
BD-17,2019-04-08,BD-17,2019-04-14 23:59:00,1180.0,703,,2019-04-08,BD-17_14,BD-17_14,2019-04-14 23:59:00,BD-17_14,2019-04-08
BE-19,2019-04-29,BE-19,2019-05-05 23:59:00,6395.0,4715,,2019-04-29,BE-19_17,BE-19_17,2019-05-05 23:59:00,BE-19_17,2019-04-29
BN-62,2023-01-23,BN-62,2023-01-29 23:59:00,360.0,401,,2023-01-23,BN-62_212,BN-62_212,2023-01-29 23:59:00,BN-62_212,2023-01-23
BE-15,2023-08-28,BE-15,2023-09-03 23:59:00,33115.0,8003,,2023-08-28,BE-15_243,BE-15_243,2023-09-03 23:59:00,BE-15_243,2023-08-28
BE-19,2019-09-02,BE-19,2019-09-08 23:59:00,8315.0,5326,,2019-09-02,BE-19_35,BE-19_35,2019-09-08 23:59:00,BE-19_35,2019-09-02
BL-36,2021-08-09,BL-36,2021-08-15 23:59:00,4015.0,2298,,2021-08-09,BL-36_136,BL-36_136,2021-08-15 23:59:00,BL-36_136,2021-08-09
BI-29,2023-06-26,BI-29,2023-07-02 23:59:00,1615.0,2544,,2023-06-26,BI-29_234,BI-29_234,2023-07-02 23:59:00,BI-29_234,2023-06-26
BC-12,2021-07-26,BC-12,2021-08-01 23:59:00,1000.0,38,,2021-07-26,BC-12_134,BC-12_134,2021-08-01 23:59:00,BC-12_134,2021-07-26
BQ-25,2023-11-13,BQ-25,2023-11-19 23:59:00,3040.0,1103,,2023-11-13,BQ-25_254,BQ-25_254,2023-11-19 23:59:00,BQ-25_254,2023-11-13
BH-26,2019-01-21,BH-26,2019-01-27 23:59:00,845.0,421,,2019-01-21,BH-26_3,BH-26_3,2019-01-27 23:59:00,BH-26_3,2019-01-21
BL-36,2022-07-04,BL-36,2022-07-10 23:59:00,3740.0,0,,2022-07-04,BL-36_183,BL-36_183,2022-07-10 23:59:00,BL-36_183,2022-07-04
BT-26,2023-02-27,BT-26,2023-03-05 23:59:00,810.0,0,,2023-02-27,BT-26_217,BT-26_217,2023-03-05 23:59:00,BT-26_217,2023-02-27
BI-29,2021-10-18,BI-29,2021-10-24 23:59:00,1230.0,1946,,2021-10-18,BI-29_146,BI-29_146,2021-10-24 23:59:00,BI-29_146,2021-10-18
BD-26,2023-09-18,BD-26,2023-09-24 23:59:00,370.0,1531,,2023-09-18,BD-26_246,BD-26_246,2023-09-24 23:59:00,BD-26_246,2023-09-18
BN-62,2020-03-23,BN-62,2020-03-29 23:59:00,1520.0,1746,,2020-03-23,BN-62_64,BN-62_64,2020-03-29 23:59:00,BN-62_64,2020-03-23
BH-24,2022-10-17,BH-24,2022-10-23 23:59:00,2380.0,1915,,2022-10-17,BH-24_198,BH-24_198,2022-10-23 23:59:00,BH-24_198,2022-10-17
BE-15,2023-04-03,BE-15,2023-04-09 23:59:00,50950.0,7269,,2023-04-03,BE-15_222,BE-15_222,2023-04-09 23:59:00,BE-15_222,2023-04-03
BE-15,2023-03-06,BE-15,2023-03-12 23:59:00,17820.0,2893,,2023-03-06,BE-15_218,BE-15_218,2023-03-12 23:59:00,BE-15_218,2023-03-06
BD-26,2020-01-20,BD-26,2020-01-26 23:59:00,45.0,438,,2020-01-20,BD-26_55,BD-26_55,2020-01-26 23:59:00,BD-26_55,2020-01-20
BD-17,2021-10-25,BD-17,2021-10-31 23:59:00,785.0,840,,2021-10-25,BD-17_147,BD-17_147,2021-10-31 23:59:00,BD-17_147,2021-10-25
BD-17,2023-05-01,BD-17,2023-05-07 23:59:00,3465.0,1351,,2023-05-01,BD-17_226,BD-17_226,2023-05-07 23:59:00,BD-17_226,2023-05-01
BD-17,2023-06-26,BD-17,2023-07-02 23:59:00,2900.0,1641,,2023-06-26,BD-17_234,BD-17_234,2023-07-02 23:59:00,BD-17_234,2023-06-26
BE-19,2020-04-27,BE-19,2020-05-03 23:59:00,11785.0,7470,,2020-04-27,BE-19_69,BE-19_69,2020-05-03 23:59:00,BE-19_69,2020-04-27
BD-17,2020-06-15,BD-17,2020-06-21 23:59:00,2540.0,1951,,2020-06-15,BD-17_76,BD-17_76,2020-06-21 23:59:00,BD-17_76,2020-06-15
BT-26,2021-11-22,BT-26,2021-11-28 23:59:00,300.0,3888,,2021-11-22,BT-26_151,BT-26_151,2021-11-28 23:59:00,BT-26_151,2021-11-22
BK-32,2020-06-22,BK-32,2020-06-28 23:59:00,4085.0,9451,,2020-06-22,BK-32_77,BK-32_77,2020-06-28 23:59:00,BK-32_77,2020-06-22
BH-24,2021-07-05,BH-24,2021-07-11 23:59:00,3210.0,2543,,2021-07-05,BH-24_131,BH-24_131,2021-07-11 23:59:00,BH-24_131,2021-07-05
BL-36,2023-05-15,BL-36,2023-05-21 23:59:00,3590.0,0,,2023-05-15,BL-36_228,BL-36_228,2023-05-21 23:59:00,BL-36_228,2023-05-15
BE-15,2022-08-29,BE-15,2022-09-04 23:59:00,29495.0,5343,,2022-08-29,BE-15_191,BE-15_191,2022-09-04 23:59:00,BE-15_191,2022-08-29
BE-19,2023-03-13,BE-19,2023-03-19 23:59:00,15970.0,5282,,2023-03-13,BE-19_219,BE-19_219,2023-03-19 23:59:00,BE-19_219,2023-03-13
BT-26,2021-01-25,BT-26,2021-01-31 23:59:00,15.0,2699,,2021-01-25,BT-26_108,BT-26_108,2021-01-31 23:59:00,BT-26_108,2021-01-25
BL-36,2022-02-07,BL-36,2022-02-13 23:59:00,1100.0,738,,2022-02-07,BL-36_162,BL-36_162,2022-02-13 23:59:00,BL-36_162,2022-02-07
BC-12,2019-07-29,BC-12,2019-08-04 23:59:00,3135.0,3628,,2019-07-29,BC-12_30,BC-12_30,2019-08-04 23:59:00,BC-12_30,2019-07-29
BQ-25,2023-09-11,BQ-25,2023-09-17 23:59:00,5705.0,1811,,2023-09-11,BQ-25_245,BQ-25_245,2023-09-17 23:59:00,BQ-25_245,2023-09-11
BH-24,2021-07-12,BH-24,2021-07-18 23:59:00,3475.0,2341,,2021-07-12,BH-24_132,BH-24_132,2021-07-18 23:59:00,BH-24_132,2021-07-12
BQ-25,2022-08-15,BQ-25,2022-08-21 23:59:00,6865.0,0,,2022-08-15,BQ-25_189,BQ-25_189,2022-08-21 23:59:00,BQ-25_189,2022-08-15
BE-19,2020-12-14,BE-19,2020-12-20 23:59:00,3270.0,2685,,2020-12-14,BE-19_102,BE-19_102,2020-12-20 23:59:00,BE-19_102,2020-12-14
BN-62,2022-02-14,BN-62,2022-02-20 23:59:00,720.0,654,,2022-02-14,BN-62_163,BN-62_163,2022-02-20 23:59:00,BN-62_163,2022-02-14
BN-62,2021-06-14,BN-62,2021-06-20 23:59:00,1945.0,996,,2021-06-14,BN-62_128,BN-62_128,2021-06-20 23:59:00,BN-62_128,2021-06-14
BC-12,2021-08-02,BC-12,2021-08-08 23:59:00,1485.0,31,,2021-08-02,BC-12_135,BC-12_135,2021-08-08 23:59:00,BC-12_135,2021-08-02
BN-62,2021-10-11,BN-62,2021-10-17 23:59:00,1010.0,864,,2021-10-11,BN-62_145,BN-62_145,2021-10-17 23:59:00,BN-62_145,2021-10-11
BH-26,2021-03-22,BH-26,2021-03-28 23:59:00,6020.0,1008,,2021-03-22,BH-26_116,BH-26_116,2021-03-28 23:59:00,BH-26_116,2021-03-22
BE-19,2020-11-30,BE-19,2020-12-06 23:59:00,6975.0,3447,,2020-11-30,BE-19_100,BE-19_100,2020-12-06 23:59:00,BE-19_100,2020-11-30
BK-32,2020-06-29,BK-32,2020-07-05 23:59:00,3965.0,7769,,2020-06-29,BK-32_78,BK-32_78,2020-07-05 23:59:00,BK-32_78,2020-06-29
BI-29,2021-05-17,BI-29,2021-05-23 23:59:00,1560.0,3636,,2021-05-17,BI-29_124,BI-29_124,2021-05-23 23:59:00,BI-29_124,2021-05-17
BK-32,2023-08-14,BK-32,2023-08-20 23:59:00,2800.0,5499,,2023-08-14,BK-32_241,BK-32_241,2023-08-20 23:59:00,BK-32_241,2023-08-14
BC-12,2020-05-18,BC-12,2020-05-24 23:59:00,5900.0,9731,,2020-05-18,BC-12_72,BC-12_72,2020-05-24 23:59:00,BC-12_72,2020-05-18
BH-26,2020-12-07,BH-26,2020-12-13 23:59:00,2475.0,644,,2020-12-07,BH-26_101,BH-26_101,2020-12-13 23:59:00,BH-26_101,2020-12-07
BH-24,2020-04-06,BH-24,2020-04-12 23:59:00,1725.0,2359,,2020-04-06,BH-24_66,BH-24_66,2020-04-12 23:59:00,BH-24_66,2020-04-06
BN-62,2022-05-30,BN-62,2022-06-05 23:59:00,1860.0,1142,,2022-05-30,BN-62_178,BN-62_178,2022-06-05 23:59:00,BN-62_178,2022-05-30
BC-12,2023-06-05,BC-12,2023-06-11 23:59:00,9775.0,4888,,2023-06-05,BC-12_231,BC-12_231,2023-06-11 23:59:00,BC-12_231,2023-06-05
BH-24,2023-07-10,BH-24,2023-07-16 23:59:00,2525.0,2033,,2023-07-10,BH-24_236,BH-24_236,2023-07-16 23:59:00,BH-24_236,2023-07-10
BH-26,2019-07-08,BH-26,2019-07-14 23:59:00,5780.0,1102,,2019-07-08,BH-26_27,BH-26_27,2019-07-14 23:59:00,BH-26_27,2019-07-08
BH-26,2020-03-02,BH-26,2020-03-08 23:59:00,3775.0,1084,,2020-03-02,BH-26_61,BH-26_61,2020-03-08 23:59:00,BH-26_61,2020-03-02
BI-29,2021-06-21,BI-29,2021-06-27 23:59:00,1940.0,4089,,2021-06-21,BI-29_129,BI-29_129,2021-06-27 23:59:00,BI-29_129,2021-06-21
BI-29,2020-04-13,BI-29,2020-04-19 23:59:00,1160.0,4391,,2020-04-13,BI-29_67,BI-29_67,2020-04-19 23:59:00,BI-29_67,2020-04-13
BH-24,2020-08-31,BH-24,2020-09-06 23:59:00,3690.0,4066,,2020-08-31,BH-24_87,BH-24_87,2020-09-06 23:59:00,BH-24_87,2020-08-31
BI-29,2019-05-13,BI-29,2019-05-19 23:59:00,2715.0,5206,,2019-05-13,BI-29_19,BI-29_19,2019-05-19 23:59:00,BI-29_19,2019-05-13
BH-26,2022-04-25,BH-26,2022-05-01 23:59:00,5580.0,1036,,2022-04-25,BH-26_173,BH-26_173,2022-05-01 23:59:00,BH-26_173,2022-04-25
BH-26,2022-12-19,BH-26,2022-12-25 23:59:00,250.0,179,,2022-12-19,BH-26_207,BH-26_207,2022-12-25 23:59:00,BH-26_207,2022-12-19
BE-15,2020-05-18,BE-15,2020-05-24 23:59:00,30880.0,7785,,2020-05-18,BE-15_72,BE-15_72,2020-05-24 23:59:00,BE-15_72,2020-05-18
BT-26,2021-03-22,BT-26,2021-03-28 23:59:00,925.0,0,,2021-03-22,BT-26_116,BT-26_116,2021-03-28 23:59:00,BT-26_116,2021-03-22
BL-36,2021-06-21,BL-36,2021-06-27 23:59:00,3415.0,186,,2021-06-21,BL-36_129,BL-36_129,2021-06-27 23:59:00,BL-36_129,2021-06-21
BE-19,2021-12-06,BE-19,2021-12-12 23:59:00,6015.0,2613,,2021-12-06,BE-19_153,BE-19_153,2021-12-12 23:59:00,BE-19_153,2021-12-06
BN-62,2021-09-27,BN-62,2021-10-03 23:59:00,1650.0,997,,2021-09-27,BN-62_143,BN-62_143,2021-10-03 23:59:00,BN-62_143,2021-09-27
BH-24,2022-04-25,BH-24,2022-05-01 23:59:00,3315.0,2706,,2022-04-25,BH-24_173,BH-24_173,2022-05-01 23:59:00,BH-24_173,2022-04-25
BI-29,2021-06-14,BI-29,2021-06-20 23:59:00,2055.0,4563,,2021-06-14,BI-29_128,BI-29_128,2021-06-20 23:59:00,BI-29_128,2021-06-14
BL-36,2023-08-28,BL-36,2023-09-03 23:59:00,3180.0,1744,,2023-08-28,BL-36_243,BL-36_243,2023-09-03 23:59:00,BL-36_243,2023-08-28
BK-32,2023-12-18,BK-32,2023-12-24 23:59:00,910.0,1533,,2023-12-18,BK-32_259,BK-32_259,2023-12-24 23:59:00,BK-32_259,2023-12-18
BL-36,2020-07-20,BL-36,2020-07-26 23:59:00,5005.0,2457,,2020-07-20,BL-36_81,BL-36_81,2020-07-26 23:59:00,BL-36_81,2020-07-20
BE-15,2019-05-06,BE-15,2019-05-12 23:59:00,7330.0,3308,,2019-05-06,BE-15_18,BE-15_18,2019-05-12 23:59:00,BE-15_18,2019-05-06
BI-29,2019-10-21,BI-29,2019-10-27 23:59:00,530.0,417,,2019-10-21,BI-29_42,BI-29_42,2019-10-27 23:59:00,BI-29_42,2019-10-21
BN-62,2022-07-18,BN-62,2022-07-24 23:59:00,1615.0,838,,2022-07-18,BN-62_185,BN-62_185,2022-07-24 23:59:00,BN-62_185,2022-07-18
BK-32,2022-12-19,BK-32,2022-12-25 23:59:00,215.0,591,,2022-12-19,BK-32_207,BK-32_207,2022-12-25 23:59:00,BK-32_207,2022-12-19
BH-26,2021-08-02,BH-26,2021-08-08 23:59:00,6570.0,1372,,2021-08-02,BH-26_135,BH-26_135,2021-08-08 23:59:00,BH-26_135,2021-08-02
BT-26,2019-09-23,BT-26,2019-09-29 23:59:00,290.0,4157,,2019-09-23,BT-26_38,BT-26_38,2019-09-29 23:59:00,BT-26_38,2019-09-23
BI-29,2022-08-22,BI-29,2022-08-28 23:59:00,1975.0,0,,2022-08-22,BI-29_190,BI-29_190,2022-08-28 23:59:00,BI-29_190,2022-08-22
BH-26,2023-01-16,BH-26,2023-01-22 23:59:00,1380.0,693,,2023-01-16,BH-26_211,BH-26_211,2023-01-22 23:59:00,BH-26_211,2023-01-16
BC-12,2022-01-10,BC-12,2022-01-16 23:59:00,2735.0,1077,,2022-01-10,BC-12_158,BC-12_158,2022-01-16 23:59:00,BC-12_158,2022-01-10
BN-62,2019-12-16,BN-62,2019-12-22 23:59:00,245.0,349,,2019-12-16,BN-62_50,BN-62_50,2019-12-22 23:59:00,BN-62_50,2019-12-16
BE-19,2022-12-05,BE-19,2022-12-11 23:59:00,5240.0,1914,,2022-12-05,BE-19_205,BE-19_205,2022-12-11 23:59:00,BE-19_205,2022-12-05
BD-26,2022-07-04,BD-26,2022-07-10 23:59:00,1265.0,1939,,2022-07-04,BD-26_183,BD-26_183,2022-07-10 23:59:00,BD-26_183,2022-07-04
BT-26,2021-03-29,BT-26,2021-04-04 23:59:00,975.0,3,,2021-03-29,BT-26_117,BT-26_117,2021-04-04 23:59:00,BT-26_117,2021-03-29
BQ-25,2019-10-28,BQ-25,2019-11-03 23:59:00,140.0,0,,2019-10-28,BQ-25_43,BQ-25_43,2019-11-03 23:59:00,BQ-25_43,2019-10-28
BK-32,2020-02-03,BK-32,2020-02-09 23:59:00,300.0,980,,2020-02-03,BK-32_57,BK-32_57,2020-02-09 23:59:00,BK-32_57,2020-02-03
BH-26,2021-07-19,BH-26,2021-07-25 23:59:00,6210.0,1123,,2021-07-19,BH-26_133,BH-26_133,2021-07-25 23:59:00,BH-26_133,2021-07-19
BD-17,2022-01-31,BD-17,2022-02-06 23:59:00,610.0,385,,2022-01-31,BD-17_161,BD-17_161,2022-02-06 23:59:00,BD-17_161,2022-01-31
BD-26,2022-02-28,BD-26,2022-03-06 23:59:00,355.0,1662,,2022-02-28,BD-26_165,BD-26_165,2022-03-06 23:59:00,BD-26_165,2022-02-28
BI-29,2019-03-04,BI-29,2019-03-10 23:59:00,170.0,1105,,2019-03-04,BI-29_9,BI-29_9,2019-03-10 23:59:00,BI-29_9,2019-03-04
BL-36,2019-11-11,BL-36,2019-11-17 23:59:00,595.0,499,,2019-11-11,BL-36_45,BL-36_45,2019-11-17 23:59:00,BL-36_45,2019-11-11
BL-36,2019-03-25,BL-36,2019-03-31 23:59:00,1375.0,1019,,2019-03-25,BL-36_12,BL-36_12,2019-03-31 23:59:00,BL-36_12,2019-03-25
BK-32,2021-05-03,BK-32,2021-05-09 23:59:00,3480.0,4555,,2021-05-03,BK-32_122,BK-32_122,2021-05-09 23:59:00,BK-32_122,2021-05-03
BI-29,2021-09-06,BI-29,2021-09-12 23:59:00,3820.0,4612,,2021-09-06,BI-29_140,BI-29_140,2021-09-12 23:59:00,BI-29_140,2021-09-06
BD-17,2021-04-26,BD-17,2021-05-02 23:59:00,1650.0,851,,2021-04-26,BD-17_121,BD-17_121,2021-05-02 23:59:00,BD-17_121,2021-04-26
BC-12,2022-07-11,BC-12,2022-07-17 23:59:00,3190.0,250,,2022-07-11,BC-12_184,BC-12_184,2022-07-17 23:59:00,BC-12_184,2022-07-11
BE-19,2022-12-12,BE-19,2022-12-18 23:59:00,3805.0,1396,,2022-12-12,BE-19_206,BE-19_206,2022-12-18 23:59:00,BE-19_206,2022-12-12
BE-19,2022-08-15,BE-19,2022-08-21 23:59:00,11005.0,5101,,2022-08-15,BE-19_189,BE-19_189,2022-08-21 23:59:00,BE-19_189,2022-08-15
BT-26,2023-01-16,BT-26,2023-01-22 23:59:00,380.0,0,,2023-01-16,BT-26_211,BT-26_211,2023-01-22 23:59:00,BT-26_211,2023-01-16
BE-19,2020-11-23,BE-19,2020-11-29 23:59:00,12395.0,6221,,2020-11-23,BE-19_99,BE-19_99,2020-11-29 23:59:00,BE-19_99,2020-11-23
BE-15,2019-07-22,BE-15,2019-07-28 23:59:00,12700.0,5488,,2019-07-22,BE-15_29,BE-15_29,2019-07-28 23:59:00,BE-15_29,2019-07-22
BH-26,2020-07-27,BH-26,2020-08-02 23:59:00,9530.0,1031,,2020-07-27,BH-26_82,BH-26_82,2020-08-02 23:59:00,BH-26_82,2020-07-27
BT-26,2019-09-09,BT-26,2019-09-15 23:59:00,395.0,4097,,2019-09-09,BT-26_36,BT-26_36,2019-09-15 23:59:00,BT-26_36,2019-09-09
BE-19,2019-04-01,BE-19,2019-04-07 23:59:00,8885.0,5311,,2019-04-01,BE-19_13,BE-19_13,2019-04-07 23:59:00,BE-19_13,2019-04-01
BI-29,2023-07-31,BI-29,2023-08-06 23:59:00,1220.0,1941,,2023-07-31,BI-29_239,BI-29_239,2023-08-06 23:59:00,BI-29_239,2023-07-31
BE-15,2021-02-08,BE-15,2021-02-14 23:59:00,445.0,258,,2021-02-08,BE-15_110,BE-15_110,2021-02-14 23:59:00,BE-15_110,2021-02-08
BH-24,2020-04-27,BH-24,2020-05-03 23:59:00,2415.0,3770,,2020-04-27,BH-24_69,BH-24_69,2020-05-03 23:59:00,BH-24_69,2020-04-27
BN-62,2019-11-18,BN-62,2019-11-24 23:59:00,315.0,418,,2019-11-18,BN-62_46,BN-62_46,2019-11-24 23:59:00,BN-62_46,2019-11-18
BT-26,2019-03-11,BT-26,2019-03-17 23:59:00,255.0,4372,,2019-03-11,BT-26_10,BT-26_10,2019-03-17 23:59:00,BT-26_10,2019-03-11
BI-29,2022-11-28,BI-29,2022-12-04 23:59:00,240.0,0,,2022-11-28,BI-29_204,BI-29_204,2022-12-04 23:59:00,BI-29_204,2022-11-28
BL-36,2021-05-17,BL-36,2021-05-23 23:59:00,3055.0,1382,,2021-05-17,BL-36_124,BL-36_124,2021-05-23 23:59:00,BL-36_124,2021-05-17
BE-19,2022-07-04,BE-19,2022-07-10 23:59:00,13640.0,3597,,2022-07-04,BE-19_183,BE-19_183,2022-07-10 23:59:00,BE-19_183,2022-07-04
BI-29,2019-06-24,BI-29,2019-06-30 23:59:00,1635.0,3475,,2019-06-24,BI-29_25,BI-29_25,2019-06-30 23:59:00,BI-29_25,2019-06-24
BI-29,2022-08-15,BI-29,2022-08-21 23:59:00,1720.0,0,,2022-08-15,BI-29_189,BI-29_189,2022-08-21 23:59:00,BI-29_189,2022-08-15
BT-26,2022-12-19,BT-26,2022-12-25 23:59:00,95.0,0,,2022-12-19,BT-26_207,BT-26_207,2022-12-25 23:59:00,BT-26_207,2022-12-19
BD-17,2023-03-13,BD-17,2023-03-19 23:59:00,1745.0,807,,2023-03-13,BD-17_219,BD-17_219,2023-03-19 23:59:00,BD-17_219,2023-03-13
BQ-25,2022-05-30,BQ-25,2022-06-05 23:59:00,7170.0,1807,,2022-05-30,BQ-25_178,BQ-25_178,2022-06-05 23:59:00,BQ-25_178,2022-05-30
BH-26,2021-05-10,BH-26,2021-05-16 23:59:00,7430.0,1097,,2021-05-10,BH-26_123,BH-26_123,2021-05-16 23:59:00,BH-26_123,2021-05-10
BD-26,2023-02-06,BD-26,2023-02-12 23:59:00,195.0,847,,2023-02-06,BD-26_214,BD-26_214,2023-02-12 23:59:00,BD-26_214,2023-02-06
BL-36,2022-06-20,BL-36,2022-06-26 23:59:00,3975.0,0,,2022-06-20,BL-36_181,BL-36_181,2022-06-26 23:59:00,BL-36_181,2022-06-20
BN-62,2022-02-21,BN-62,2022-02-27 23:59:00,370.0,399,,2022-02-21,BN-62_164,BN-62_164,2022-02-27 23:59:00,BN-62_164,2022-02-21
BQ-25,2020-07-06,BQ-25,2020-07-12 23:59:00,6160.0,0,,2020-07-06,BQ-25_79,BQ-25_79,2020-07-12 23:59:00,BQ-25_79,2020-07-06
BE-19,2023-09-18,BE-19,2023-09-24 23:59:00,14745.0,4823,,2023-09-18,BE-19_246,BE-19_246,2023-09-24 23:59:00,BE-19_246,2023-09-18
